[03:36:32] 📍 Loaded 754 district venues
[14:45:16] ✅ 24767 → AUTH OK
[14:45:16] ✅ 1075662 → AUTH OK
[14:45:16] ✅ 3976 → AUTH OK
[14:45:16] ✅ 1019544 → AUTH OK
[14:45:16] ✅ 14703 → AUTH OK
[14:45:16] ✅ 1049288 → AUTH OK
[14:45:16] ✅ 1054735 → AUTH OK
[14:45:16] ✅ 1054736 → AUTH OK
[14:45:16] ✅ 1027244 → AUTH OK
[14:45:16] ✅ 52682 → AUTH OK
[14:45:16] ✅ 1004633 → AUTH OK
[14:45:16] ✅ 1092992 → AUTH OK
[14:45:16] ✅ 62907 → AUTH OK
[14:45:16] ✅ 6035 → AUTH OK
[14:45:16] ✅ 1041567 → AUTH OK
[14:45:16] ✅ 5061 → AUTH OK
[14:45:16] ✅ 3906 → AUTH OK
[14:45:16] ✅ 25008 → AUTH OK
[14:45:16] ✅ 26294 → AUTH OK
[14:45:16] ✅ 31792 → AUTH OK
[14:45:16] ✅ 1024041 → AUTH OK
[14:45:16] ✅ 1056839 → AUTH OK
[14:45:16] ✅ 1054730 → AUTH OK
[14:45:16] ✅ 38446 → AUTH OK
[14:45:16] ✅ 1042215 → AUTH OK
[14:45:16] ✅ 6121 → AUTH OK
[14:45:16] ✅ 1032344 → AUTH OK
[14:45:16] ✅ 4976 → AUTH OK
[14:45:16] ✅ 1009010 → AUTH OK
[14:45:16] ✅ 1009117 → AUTH OK
[14:45:16] ✅ 24880 → AUTH OK
[14:45:16] ✅ 1056846 → AUTH OK
[14:45:16] ✅ 49852 → AUTH OK
[14:45:16] ✅ 1059680 → AUTH OK
[14:45:16] ✅ 4124 → AUTH OK
[14:45:16] ✅ 1036955 → AUTH OK
[14:45:16] ✅ 1068242 → AUTH OK
[14:45:16] ✅ 1025576 → AUTH OK
[14:45:16] ✅ 1088219 → AUTH OK
[14:45:17] ✅ 15526 → AUTH OK
[14:45:17] ✅ 39874 → AUTH OK
[14:45:17] ✅ 9100 → AUTH OK
[14:45:17] ✅ 9169 → AUTH OK
[14:45:17] ✅ 1020755 → AUTH OK
[14:45:17] ✅ 1021629 → AUTH OK
[14:45:17] ✅ 9041 → AUTH OK
[14:45:17] ✅ 4038 → AUTH OK
[14:45:17] ✅ 4890 → AUTH OK
[14:45:17] ✅ 1054742 → AUTH OK
[14:45:17] ✅ 9368 → AUTH OK
[14:45:17] ✅ 9504 → AUTH OK
[14:45:17] ✅ 24246 → AUTH OK
[14:45:17] ✅ 1004635 → AUTH OK
[14:45:17] ✅ 7504 → AUTH OK
[14:45:17] ✅ 1036114 → AUTH OK
[14:45:17] ✅ 31788 → AUTH OK
[14:45:17] ✅ 10255 → AUTH OK
[14:45:17] ✅ 1082851 → AUTH OK
[14:45:17] ✅ 1013355 → AUTH OK
[14:45:17] ✅ 1012136 → AUTH OK
[14:45:17] ✅ 56144 → AUTH OK
[14:45:17] ✅ 24981 → AUTH OK
[14:45:17] ✅ 1028879 → AUTH OK
[14:45:17] ✅ 1003803 → AUTH OK
[14:45:17] ✅ 10270 → AUTH OK
[14:45:17] ✅ 4174 → AUTH OK
[14:45:17] ✅ 1053155 → AUTH OK
[14:45:17] ✅ 7511 → AUTH OK
[14:45:17] ✅ 1004634 → AUTH OK
[14:45:17] ✅ 1011192 → AUTH OK
[14:45:17] ✅ 1053536 → AUTH OK
[14:45:17] ✅ Fetched 545 venues with shows
[14:45:17] ✅ DONE | Shows=3653 | Movies=59
